"uri_expe"	"name_expe"	"uri"	"name"	"geometry"	"rdf_type"	"rdf_type_name"	"creation_date"	"destruction_date"
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30315"	"30315_nom_modifie"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30316"	"30316"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30317"	"30317"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30318"	"30318"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30319"	"30319"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30320"	"30320"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30321"	"30321"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30322"	"30322"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30323"	"30323"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30324"	"30324"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30325"	"30325"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30326"	"30326"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30327"	"30327"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30328"	"30328"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30329"	"30329"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30330"	"30330"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30331"	"30331"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30332"	"30332"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30333"	"30333"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30334"	"30334"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30335"	"30335"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30336"	"30336"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30337"	"30337"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30338"	"30338"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30339"	"30339"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30340"	"30340"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30341"	"30341"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30342"	"30342"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30343"	"30343"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30344"	"30344"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30345"	"30345"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30346"	"30346"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30347"	"30347"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30348"	"30348"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30349"	"30349"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30350"	"30350"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30351"	"30351"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30352"	"30352"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30353"	"30353"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30354"	"30354"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30355"	"30355"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30356"	"30356"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30357"	"30357"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30358"	"30358"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30359"	"30359"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30360"	"30360"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30361"	"30361"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30362"	"30362"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30363"	"30363"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30364"	"30364"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30365"	"30365"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30366"	"30366"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30367"	"30367"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30368"	"30368"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30369"	"30369"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30370"	"30370"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30371"	"30371"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30372"	"30372"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30373"	"30373"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30374"	"30374"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30375"	"30375"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30376"	"30376"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30377"	"30377"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30378"	"30378"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30379"	"30379"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30380"	"30380"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30381"	"30381"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30382"	"30382"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30383"	"30383"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30384"	"30384"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30385"	"30385"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30386"	"30386"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30387"	"30387"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30388"	"30388"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30389"	"30389"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30390"	"30390"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30391"	"30391"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30392"	"30392"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30393"	"30393"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30394"	"30394"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30395"	"30395"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30396"	"30396"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30397"	"30397"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30398"	"30398"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30399"	"30399"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30400"	"30400"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30401"	"30401"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30402"	"30402"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30403"	"30403"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30404"	"30404"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30405"	"30405"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30406"	"30406"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30407"	"30407"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30408"	"30408"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30409"	"30409"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30410"	"30410"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30411"	"30411"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30412"	"30412"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30413"	"30413"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30414"	"30414"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30415"	"30415"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30416"	"30416"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30417"	"30417"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30418"	"30418"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30419"	"30419"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30420"	"30420"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30421"	"30421"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30422"	"30422"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30423"	"30423"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30424"	"30424"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30425"	"30425"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30426"	"30426"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30427"	"30427"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30428"	"30428"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
"vitis-explorer:id/experiment/expetest_viti"	"ExpeTest_Viti"	"vitis-explorer.inrae.fr:id/scientific-object/so-pu_30429"	"30429"	NA	"vocabulary:Plot"	"Parcelle Unitaire"	NA	NA
